secret,turns,path
tubal,4,salet(_yy_y) -> trial(g__gg) -> tonal(g__gg) -> tubal(ggggg)
tuber,3,salet(___gy) -> outer(_gygg) -> tuber(ggggg)
tulip,3,salet(__g_y) -> filth(_ygy_) -> tulip(ggggg)
tulle,3,salet(__gyy) -> tilde(g_g_g) -> tulle(ggggg)
tumor,3,salet(____y) -> north(_yyy_) -> tumor(ggggg)
tunic,3,salet(____y) -> north(y__y_) -> tunic(ggggg)
turbo,3,salet(____y) -> north(_ygy_) -> turbo(ggggg)
tutor,4,salet(____y) -> north(_yyy_) -> tumor(gg_gg) -> tutor(ggggg)
twang,4,salet(_y__y) -> train(g_g_y) -> thank(g_gg_) -> twang(ggggg)
tweak,3,salet(_y_yy) -> grate(__yyy) -> tweak(ggggg)
tweed,4,salet(___gy) -> outer(__yg_) -> tepee(gy_g_) -> tweed(ggggg)
tweet,3,salet(___gg) -> cerne(_y__y) -> tweet(ggggg)
twice,3,salet(___yy) -> trite(g_g_g) -> twice(ggggg)
twine,4,salet(___yy) -> trite(g_g_g) -> twice(ggg_g) -> twine(ggggg)
twirl,3,salet(__y_y) -> troll(gy__g) -> twirl(ggggg)
twist,4,salet(y___g) -> frost(___gg) -> midst(_y_gg) -> twist(ggggg)
twixt,4,salet(____g) -> ingot(y___g) -> fruit(___yg) -> twixt(ggggg)
tying,4,salet(____y) -> north(y__y_) -> tunic(g_yy_) -> tying(ggggg)
udder,3,salet(___g_) -> diner(y__gg) -> udder(ggggg)
ulcer,4,salet(__yg_) -> leper(y__gg) -> bousy(__y__) -> ulcer(ggggg)
ultra,3,salet(_yy_y) -> trial(yy_yy) -> ultra(ggggg)
umbra,3,salet(_y___) -> adorn(y__g_) -> umbra(ggggg)
uncle,4,salet(__yy_) -> elide(_y__g) -> noble(y__gg) -> uncle(ggggg)
uncut,3,salet(____g) -> ingot(_g__g) -> uncut(ggggg)
under,3,salet(___g_) -> diner(y_ygg) -> under(ggggg)
undid,3,salet(_____) -> round(__yyg) -> undid(ggggg)
undue,4,salet(___y_) -> drone(y__yg) -> nudge(yyg_g) -> undue(ggggg)
unfed,3,salet(___g_) -> diner(y_yg_) -> unfed(ggggg)
unfit,3,salet(____g) -> ingot(yg__g) -> unfit(ggggg)
unify,4,salet(_____) -> round(__yy_) -> hunky(_yy_g) -> unify(ggggg)
union,3,salet(_____) -> round(_yyy_) -> union(ggggg)
unite,3,salet(___yy) -> trite(__ggg) -> unite(ggggg)
unity,4,salet(____y) -> north(y__g_) -> minty(_yygg) -> unity(ggggg)
unlit,3,salet(__g_g) -> pilot(_yg_g) -> unlit(ggggg)
unmet,3,salet(___gg) -> cerne(_y_y_) -> unmet(ggggg)
unset,3,salet(y__gg) -> rumpo(_y___) -> unset(ggggg)
untie,4,salet(___yy) -> trite(y_y_g) -> cutie(_yggg) -> untie(ggggg)
until,3,salet(__y_y) -> troll(y___g) -> until(ggggg)
unwed,4,salet(___g_) -> diner(y_yg_) -> unfed(gg_gg) -> unwed(ggggg)
unzip,4,salet(_____) -> round(__yy_) -> hunky(_yy__) -> unzip(ggggg)
upper,5,salet(___g_) -> diner(___gg) -> rower(___gg) -> buyer(_y_gg) -> upper(ggggg)
upset,3,salet(y__gg) -> rumpo(_y_y_) -> upset(ggggg)
urban,4,salet(_y___) -> adorn(y__yg) -> brawn(ygy_g) -> urban(ggggg)
urine,3,salet(___y_) -> drone(_g_gg) -> urine(ggggg)
usage,3,salet(yy_y_) -> erase(__gyg) -> usage(ggggg)
usher,3,salet(y__g_) -> risen(y_yg_) -> usher(ggggg)
using,3,salet(y____) -> missy(_yy__) -> using(ggggg)
usual,3,salet(yyy__) -> class(_yyy_) -> usual(ggggg)
usurp,4,salet(y____) -> missy(__y__) -> bonus(___yy) -> usurp(ggggg)
utile,3,salet(__yyy) -> title(yy_gg) -> utile(ggggg)
utter,3,salet(___gy) -> outer(_yggg) -> utter(ggggg)
vague,3,salet(_g_y_) -> crumb(__y__) -> vague(ggggg)
valet,2,salet(_gggg) -> valet(ggggg)
valid,3,salet(_gg__) -> rally(_gg__) -> valid(ggggg)
valor,3,salet(_gg__) -> rally(ygg__) -> valor(ggggg)
value,3,salet(_ggy_) -> valve(ggg_g) -> value(ggggg)
valve,2,salet(_ggy_) -> valve(ggggg)
vapid,4,salet(_g___) -> cairn(_gy__) -> mafia(_g_g_) -> vapid(ggggg)
vapor,4,salet(_g___) -> cairn(_g_y_) -> harpy(_gyy_) -> vapor(ggggg)
vault,3,salet(_gy_g) -> fault(_gggg) -> vault(ggggg)
vaunt,4,salet(_g__g) -> thing(y__g_) -> divis(__y__) -> vaunt(ggggg)
vegan,3,salet(_y_y_) -> beard(_gy__) -> vegan(ggggg)
venom,4,salet(___y_) -> drone(__yyy) -> enjoy(yy_g_) -> venom(ggggg)
venue,5,salet(___y_) -> drone(___yg) -> hence(_gg_g) -> genie(_gg_g) -> venue(ggggg)
verge,4,salet(___y_) -> drone(_y__g) -> merge(_gggg) -> verge(ggggg)
verse,3,salet(y__y_) -> rouse(y__gg) -> verse(ggggg)
verso,3,salet(y__y_) -> rouse(yy_gy) -> verso(ggggg)
verve,5,salet(___y_) -> drone(_y__g) -> merge(_gg_g) -> eerie(_gg_g) -> verve(ggggg)
vicar,4,salet(_y___) -> adorn(y__y_) -> crazy(yyy__) -> vicar(ggggg)
video,3,salet(___g_) -> diner(yg_g_) -> video(ggggg)
vigil,4,salet(__y__) -> could(___y_) -> fling(_yy_y) -> vigil(ggggg)
vigor,4,salet(_____) -> round(yy___) -> crook(_y_g_) -> vigor(ggggg)
villa,3,salet(_yg__) -> allay(yyg__) -> villa(ggggg)
vinyl,4,salet(__y__) -> could(___y_) -> fling(_yyy_) -> vinyl(ggggg)
viola,4,salet(_yy__) -> alarm(yy___) -> local(yy_y_) -> viola(ggggg)
viper,4,salet(___g_) -> diner(_g_gg) -> river(_gygg) -> viper(ggggg)
viral,4,salet(_yy__) -> alarm(yy_y_) -> rubli(y__yy) -> viral(ggggg)
virus,4,salet(y____) -> missy(_gy__) -> ficus(_g_gg) -> virus(ggggg)
visit,3,salet(y___g) -> frost(___yg) -> visit(ggggg)
visor,4,salet(y____) -> missy(_gg__) -> bison(_ggg_) -> visor(ggggg)
vista,3,salet(yy__y) -> artsy(y_yy_) -> vista(ggggg)
vital,3,salet(_yy_y) -> trial(y_ygg) -> vital(ggggg)
vivid,3,salet(_____) -> round(____g) -> vivid(ggggg)
vixen,4,salet(___g_) -> diner(_gyg_) -> given(_gygg) -> vixen(ggggg)
vocal,5,salet(_yy__) -> alarm(yy___) -> local(_gggg) -> focal(_gggg) -> vocal(ggggg)
vodka,4,salet(_y___) -> adorn(yyy__) -> dogma(yg__g) -> vodka(ggggg)
vogue,3,salet(___y_) -> drone(__y_g) -> vogue(ggggg)
voice,4,salet(___y_) -> drone(__y_g) -> vogue(gg__g) -> voice(ggggg)
voila,4,salet(_yy__) -> alarm(yy___) -> local(yg_y_) -> voila(ggggg)
vomit,4,salet(____g) -> ingot(y__yg) -> orbit(y__gg) -> vomit(ggggg)
voter,3,salet(___gy) -> outer(y_ggg) -> voter(ggggg)
vouch,5,salet(_____) -> round(_gg__) -> couch(_gggg) -> pouch(_gggg) -> vouch(ggggg)
vowel,3,salet(__yg_) -> leper(y__g_) -> vowel(ggggg)
vying,4,salet(_____) -> round(___g_) -> ninny(_y_gy) -> vying(ggggg)
wacky,4,salet(_g___) -> cairn(yg___) -> macho(_gg__) -> wacky(ggggg)
wafer,5,salet(_g_g_) -> gamer(_g_gg) -> parer(_g_gg) -> waver(gg_gg) -> wafer(ggggg)
wager,4,salet(_g_g_) -> gamer(yg_gg) -> eager(_gggg) -> wager(ggggg)
wagon,4,salet(_g___) -> cairn(_g__g) -> pagan(_gg_g) -> wagon(ggggg)
waist,2,salet(yg__g) -> waist(ggggg)
waive,4,salet(_g_y_) -> crumb(_____) -> naive(_gggg) -> waive(ggggg)
waltz,3,salet(_gg_y) -> talon(ygg__) -> waltz(ggggg)
warty,4,salet(_g__y) -> corby(__g_g) -> party(_gggg) -> warty(ggggg)
waste,3,salet(yg_yy) -> thraw(y__yy) -> waste(ggggg)
watch,4,salet(_g__y) -> corby(y____) -> humpy(y____) -> watch(ggggg)
water,4,salet(_g_gy) -> eater(_gggg) -> chest(__y_y) -> water(ggggg)
waver,4,salet(_g_g_) -> gamer(_g_gg) -> parer(_g_gg) -> waver(ggggg)
waxen,4,salet(_g_g_) -> gamer(_g_g_) -> shaky(__y__) -> waxen(ggggg)
weary,3,salet(_y_y_) -> beard(_ggg_) -> weary(ggggg)
weave,4,salet(_y_y_) -> beard(_gg__) -> heave(_gggg) -> weave(ggggg)
wedge,5,salet(___y_) -> drone(y___g) -> hijab(_____) -> fudge(__ggg) -> wedge(ggggg)
weedy,4,salet(___y_) -> drone(y___y) -> edify(yy__g) -> weedy(ggggg)
weigh,4,salet(___y_) -> drone(____y) -> beech(_g__g) -> weigh(ggggg)
weird,4,salet(___y_) -> drone(yy__y) -> reedy(yg_y_) -> weird(ggggg)
welch,3,salet(__gy_) -> himbo(y____) -> welch(ggggg)
welsh,3,salet(y_gy_) -> pulse(__ggy) -> welsh(ggggg)
wench,4,salet(___y_) -> drone(___yy) -> begin(_g__y) -> wench(ggggg)
whack,4,salet(_y___) -> adorn(y____) -> champ(ygg__) -> whack(ggggg)
whale,4,salet(_yyy_) -> regal(_y_yy) -> amble(y__gg) -> whale(ggggg)
wharf,4,salet(_y___) -> adorn(y__g_) -> umbra(___gy) -> wharf(ggggg)
wheat,4,salet(_y_yg) -> heart(yyy_g) -> cheat(_gggg) -> wheat(ggggg)
wheel,3,salet(__yg_) -> leper(yy_g_) -> wheel(ggggg)
whelp,4,salet(__yy_) -> elide(yy___) -> reply(_yyg_) -> whelp(ggggg)
where,4,salet(___y_) -> drone(_y__g) -> merge(_yy_g) -> where(ggggg)
which,4,salet(_____) -> round(_____) -> picky(_yy__) -> which(ggggg)
whiff,4,salet(_____) -> round(_____) -> picky(_y___) -> whiff(ggggg)
while,4,salet(__yy_) -> elide(_yg_g) -> guile(__ggg) -> while(ggggg)
whine,4,salet(___y_) -> drone(___gg) -> penne(___gg) -> whine(ggggg)
whiny,4,salet(_____) -> round(___g_) -> ninny(_y_gg) -> whiny(ggggg)
whirl,4,salet(__y__) -> could(___y_) -> fling(_yg__) -> whirl(ggggg)
whisk,4,salet(y____) -> missy(_y_g_) -> frisk(__ggg) -> whisk(ggggg)
white,4,salet(___yy) -> trite(__ggg) -> unite(__ggg) -> white(ggggg)
whole,4,salet(__yy_) -> elide(_y__g) -> noble(_y_gg) -> whole(ggggg)
whoop,4,salet(_____) -> round(_y___) -> hippo(y_y_y) -> whoop(ggggg)
whose,4,salet(y__y_) -> rouse(_y_gg) -> chose(_gggg) -> whose(ggggg)
widen,3,salet(___g_) -> diner(ygyg_) -> widen(ggggg)
wider,4,salet(___g_) -> diner(yg_gg) -> rabic(y__y_) -> wider(ggggg)
widow,4,salet(_____) -> round(_y__y) -> idiom(yy_g_) -> widow(ggggg)
width,4,salet(____y) -> north(___gg) -> fifth(_g_gg) -> width(ggggg)
wield,4,salet(__yy_) -> elide(yyyy_) -> biffy(_g___) -> wield(ggggg)
wight,4,salet(____g) -> ingot(y_g_g) -> thraw(yy__y) -> wight(ggggg)
willy,4,salet(__g__) -> folly(__ggg) -> dhobi(____y) -> willy(ggggg)
wimpy,5,salet(_____) -> round(_____) -> picky(yg__g) -> hippy(_g_gg) -> wimpy(ggggg)
wince,5,salet(___y_) -> drone(___yg) -> hence(__ggg) -> mince(_gggg) -> wince(ggggg)
winch,5,salet(_____) -> round(___y_) -> nymph(y___g) -> wafts(g____) -> winch(ggggg)
windy,4,salet(_____) -> round(___yy) -> dingy(ygg_g) -> windy(ggggg)
wiser,4,salet(y__g_) -> risen(yggg_) -> miser(_gggg) -> wiser(ggggg)
wispy,4,salet(y____) -> missy(_gg_g) -> flunk(_____) -> wispy(ggggg)
witch,4,salet(____y) -> north(___yg) -> wiped(gg___) -> witch(ggggg)
witty,5,salet(____y) -> north(___g_) -> kitty(_gggg) -> blond(_____) -> witty(ggggg)
woken,4,salet(___g_) -> diner(__yg_) -> women(gg_gg) -> woken(ggggg)
woman,3,salet(_y___) -> adorn(y_y_g) -> woman(ggggg)
women,3,salet(___g_) -> diner(__yg_) -> women(ggggg)
woody,4,salet(_____) -> round(_g__y) -> dowdy(_gygg) -> woody(ggggg)
wooer,4,salet(___g_) -> diner(___gg) -> rower(_gygg) -> wooer(ggggg)
wooly,4,salet(__y__) -> could(_g_g_) -> lowly(_gygg) -> wooly(ggggg)
woozy,4,salet(_____) -> round(_g___) -> boozy(_gggg) -> woozy(ggggg)
wordy,4,salet(_____) -> round(yg__y) -> dowry(ygyyg) -> wordy(ggggg)
world,3,salet(__y__) -> could(_g_gg) -> world(ggggg)
worry,4,salet(_____) -> round(yg___) -> imshy(____g) -> worry(ggggg)
worse,4,salet(y__y_) -> rouse(yg_gg) -> horse(_gggg) -> worse(ggggg)
worst,3,salet(y___g) -> frost(_yygg) -> worst(ggggg)
worth,4,salet(____y) -> north(_gggg) -> forth(_gggg) -> worth(ggggg)
would,3,salet(__y__) -> could(_gggg) -> would(ggggg)
wound,5,salet(_____) -> round(_gggg) -> bumph(_y___) -> found(_gggg) -> wound(ggggg)
woven,5,salet(___g_) -> diner(__yg_) -> women(gg_gg) -> woken(gg_gg) -> woven(ggggg)
wrack,4,salet(_y___) -> adorn(y__y_) -> crazy(ygg__) -> wrack(ggggg)
wrath,3,salet(_y__y) -> train(ygg__) -> wrath(ggggg)
wreak,5,salet(_y_y_) -> beard(_yyy_) -> cream(_ggg_) -> freak(_gggg) -> wreak(ggggg)
wreck,3,salet(___y_) -> drone(_g__y) -> wreck(ggggg)
wrest,3,salet(y__yg) -> crest(_gggg) -> wrest(ggggg)
wring,4,salet(_____) -> round(y__g_) -> bring(_gggg) -> wring(ggggg)
wrist,4,salet(y___g) -> frost(_g_gg) -> trust(_g_gg) -> wrist(ggggg)
write,3,salet(___yy) -> trite(_gggg) -> write(ggggg)
wrong,4,salet(_____) -> round(yy_g_) -> pyxie(_____) -> wrong(ggggg)
wrote,4,salet(___yy) -> trite(_g_gg) -> brute(_g_gg) -> wrote(ggggg)
wrung,3,salet(_____) -> round(y_gg_) -> wrung(ggggg)
wryly,4,salet(__y__) -> could(___g_) -> girly(__ygg) -> wryly(ggggg)
yacht,3,salet(_g__g) -> thing(yy___) -> yacht(ggggg)
yearn,4,salet(_y_y_) -> beard(_ggg_) -> weary(_gggy) -> yearn(ggggg)
yeast,3,salet(yy_yg) -> bousy(___gy) -> yeast(ggggg)
yield,4,salet(__yy_) -> elide(yyyy_) -> biffy(_g__y) -> yield(ggggg)
young,3,salet(_____) -> round(_ggg_) -> young(ggggg)
youth,4,salet(____y) -> north(_g_gg) -> bousy(_gg_y) -> youth(ggggg)
zebra,3,salet(_y_y_) -> beard(ygyg_) -> zebra(ggggg)
zesty,4,salet(y__yy) -> those(y__yy) -> fetus(_gy_y) -> zesty(ggggg)
zonal,4,salet(_yy__) -> alarm(yy___) -> local(_g_gg) -> zonal(ggggg)
